,Unnamed: 0,class,path,width,height
11030,11030,dog,imgs/dog/OIP-JUsasudCg79_E98pIVDqqwHaE8.jpeg,300,200
11031,11031,dog,imgs/dog/OIP-JuzRYrQlst4qDkDwsB8-HwHaFj.jpeg,300,225
11032,11032,dog,imgs/dog/OIP-Jv552_MAhkibKIu5bSTGJgHaFj.jpeg,300,225
11033,11033,dog,imgs/dog/OIP-jvgIBM1714AZnITMk3mn_QHaFj.jpeg,300,225
11034,11034,dog,imgs/dog/OIP-JvjdxWC_0ISurFdRJpUTBAHaFw.jpeg,300,233
11035,11035,dog,imgs/dog/OIP-jvtYUrDStmQAjXiWHonyAwHaFj.jpeg,300,225
11036,11036,dog,imgs/dog/OIP-JVwJmcP0D3AyDZRIBBIlrAHaEK.jpeg,300,169
11037,11037,dog,imgs/dog/OIP-jwDFGi41r7ks3xikwt1rQAAAAA.jpeg,237,300
11038,11038,dog,imgs/dog/OIP-JwNIDZ12IYgkm72snG-YsgDhEs.jpeg,225,300
11039,11039,dog,imgs/dog/OIP-jWy6LnALCZ3oteM_9Tp8owHaJ6.jpeg,225,300
11040,11040,dog,imgs/dog/OIP-JX98fyPY7zhPuO7LiadrkwHaEK.jpeg,300,169
11041,11041,dog,imgs/dog/OIP-JxGkyg02fizzJC27tuMUiQHaFj.jpeg,300,225
11042,11042,dog,imgs/dog/OIP-Jy3rQiS6SJwUjYIR26y3VQD2D9.jpeg,246,253
11043,11043,dog,imgs/dog/OIP-JY8o4ThtrD5ZbEi0-l1QnQHaHa.jpeg,300,300
11044,11044,dog,imgs/dog/OIP-jYUmG06zY2MNMN2y_P0ZmwHaH7.jpeg,281,300
11045,11045,dog,imgs/dog/OIP-jzf01SVtzo4WRaKNmSqSbAHaEK.jpeg,300,169
11046,11046,dog,imgs/dog/OIP-jZiSLuLGiQdNm7kKNkOOEAHaE2.jpeg,300,197
11047,11047,dog,imgs/dog/OIP-jzP3UGQDz4D_4Fw4OaTT1wHaEK.jpeg,300,169
11048,11048,dog,imgs/dog/OIP-JZp5FmyBL7Pq8F5NDoj8ZgHaJ4.jpeg,225,300
11049,11049,dog,imgs/dog/OIP-JzqYYLliwL6Z6F_LphLDmQHaGn.jpeg,300,268
11050,11050,dog,imgs/dog/OIP-J_B1WlNudt7pySniA6d6mgHaEK.jpeg,300,169
11051,11051,dog,imgs/dog/OIP-j_kSTRlCMhkkGPb5XiH51wHaFj.jpeg,300,225
11052,11052,dog,imgs/dog/OIP-K-3A_fED_5wzTO9fxwMxkwHaFP.jpeg,300,213
11053,11053,dog,imgs/dog/OIP-k-fdNnq_yUbpAS7lD-7DVwHaHa.jpeg,300,300
11054,11054,dog,imgs/dog/OIP-k-pgljGe2L4Y7aAJJiFUowHaF2.jpeg,300,237
11055,11055,dog,imgs/dog/OIP-k-v3LAZqBmumWMR26RPORQHaEK.jpeg,300,169
11056,11056,dog,imgs/dog/OIP-K0mCzhmUHMMX4dDDTaBxkAHaEl.jpeg,300,186
11057,11057,dog,imgs/dog/OIP-k1a2kuThXzPqv3bSpfDxgQHaE8.jpeg,300,200
11058,11058,dog,imgs/dog/OIP-K1TTUyhDdr09hUguG_h-SwHaFj.jpeg,300,225
11059,11059,dog,imgs/dog/OIP-k1yOBwsBNbDxWda_mivTsQHaHa.jpeg,300,300
11060,11060,dog,imgs/dog/OIP-K2IJLZ51b7jxUZ5BqbK8tQHaFj.jpeg,300,225
11061,11061,dog,imgs/dog/OIP-k2jHUVCdwB1o_EhHuw4q7gHaE8.jpeg,300,200
11062,11062,dog,imgs/dog/OIP-K2msD0FGBdqzH77Dk41svQHaFj.jpeg,300,225
11063,11063,dog,imgs/dog/OIP-k2__Q7xhfKFi77X4c4-DNwHaE8.jpeg,300,200
11064,11064,dog,imgs/dog/OIP-k39Ej9SACvDhoj0Rb7XACAHaJt.jpeg,229,300
11065,11065,dog,imgs/dog/OIP-K3sKgfvlVB12zJHfPwxCPwHaEJ.jpeg,300,168
11066,11066,dog,imgs/dog/OIP-K3uLMvo1rUfVscOsceW8ZAHaE8.jpeg,300,200
11067,11067,dog,imgs/dog/OIP-k4-YOJ6l-X-tlYKSh-HL2AHaHa.jpeg,300,300
11068,11068,dog,imgs/dog/OIP-K4N-G2lcyps3ZUQMSjNtaAHaFj.jpeg,300,225
11069,11069,dog,imgs/dog/OIP-K55bsHAFG-OdNmqB-mt2YAHaE7.jpeg,300,200
11070,11070,dog,imgs/dog/OIP-k5OWzMIGuiXyUIWZETrgwgHaGq.jpeg,300,270
11071,11071,dog,imgs/dog/OIP-k5XJdDWr0ssWp5JozzgeXgHaHa.jpeg,300,300
11072,11072,dog,imgs/dog/OIP-k6W6-9tSVHsBPL3itvbAvwHaGV.jpeg,300,257
11073,11073,dog,imgs/dog/OIP-k7lGoq9w6vrVtVBXCE6XZgHaLG.jpeg,201,300
11074,11074,dog,imgs/dog/OIP-k7_MXnMMcS-VEA2qNNHubwHaHa.jpeg,300,300
11075,11075,dog,imgs/dog/OIP-K8ehS0wbXaFBWQfZ0M9XIwHaE6.jpeg,300,199
11076,11076,dog,imgs/dog/OIP-K8RKaQmp5euBhN09VAfEBgHaEK.jpeg,300,169
11077,11077,dog,imgs/dog/OIP-K8YHo9xoOhtlyAv1m1uDggHaEK.jpeg,300,169
11078,11078,dog,imgs/dog/OIP-K9apV3tOy9mPTNdQn_lxnwHaHx.jpeg,287,300
11079,11079,dog,imgs/dog/OIP-k9jnzgf_hX0RjwP4Rs7aMgHaE8.jpeg,300,200
11080,11080,dog,imgs/dog/OIP-K9PsgRT4gCU9IUeIzN8y5wHaKo.jpeg,210,300
11081,11081,dog,imgs/dog/OIP-kalUWXroUI5iH3K4-BnNGgHaGx.jpeg,300,275
11082,11082,dog,imgs/dog/OIP-KApr_2jq_aaDi2MEiUPYTQHaJ0.jpeg,227,300
11083,11083,dog,imgs/dog/OIP-KaqQ-djjl2a9tF3eZldfYgHaI2.jpeg,252,300
11084,11084,dog,imgs/dog/OIP-KARbVy8exAHjsxMISPSu5wHaHa.jpeg,300,300
11085,11085,dog,imgs/dog/OIP-Kaxl7aq2sDNND-HMXTO1DAHaD3.jpeg,300,157
11086,11086,dog,imgs/dog/OIP-KBbkeUEQLwo6c43JSAEDhwHaFj.jpeg,300,225
11087,11087,dog,imgs/dog/OIP-KbGb5Op6bGbqjxTnX2vRXAHaE7.jpeg,300,200
11088,11088,dog,imgs/dog/OIP-kBVY623O6XOeYDnpuTITfQHaFt.jpeg,300,232
11089,11089,dog,imgs/dog/OIP-KC3hoa7HgPMyUdCjYBvmdgHaGO.jpeg,300,252
11090,11090,dog,imgs/dog/OIP-KcfF_usZZ5TxfediUQDkPQHaFs.jpeg,300,231
11091,11091,dog,imgs/dog/OIP-kcQ0v1ycm0HGrItbMbBOZQAAAA.jpeg,200,300
11092,11092,dog,imgs/dog/OIP-KCuFZXO3_L1FabvtygnLpgHaEK.jpeg,300,169
11093,11093,dog,imgs/dog/OIP-KcvlineanUPwwL2P-7cu5QHaHa.jpeg,300,300
11094,11094,dog,imgs/dog/OIP-KD28Uuy5VYA_1rUfNgzTgAHaGS.jpeg,300,255
11095,11095,dog,imgs/dog/OIP-kdLytQ9oHKu6IVmzeJtQRQHaGg.jpeg,300,264
11096,11096,dog,imgs/dog/OIP-kdMR-cfv21L5WAHxD9xmTgHaFj.jpeg,300,225
11097,11097,dog,imgs/dog/OIP-kdN-anVbfWtuyr4g6WKl9gHaEo.jpeg,300,188
11098,11098,dog,imgs/dog/OIP-kdRC5Y1kD4NLlrS6LGgIlwHaJ3.jpeg,226,300
11099,11099,dog,imgs/dog/OIP-Kdw1mpgKblR9bQt43wOH1wHaE7.jpeg,300,200
11100,11100,dog,imgs/dog/OIP-KdxvIKRGwM0nH0fDBKRpQgHaF7.jpeg,300,240
11101,11101,dog,imgs/dog/OIP-ke3BTebIwKnugUVP-vWYWwHaE7.jpeg,300,200
11102,11102,dog,imgs/dog/OIP-KEnFAk4Hs4XXz4uHujHQ6QHaFk.jpeg,300,226
11103,11103,dog,imgs/dog/OIP-kexFQo0eRudh_3VyZzVN4gHaKI.jpeg,220,300
11104,11104,dog,imgs/dog/OIP-kexXsadVfs0sZ4iQmEIMLAHaGO.jpeg,300,252
11105,11105,dog,imgs/dog/OIP-Kf3jNWJ2Lu3XTsGXFgMweQHaJ4.jpeg,225,300
11106,11106,dog,imgs/dog/OIP-KFiel4J4nzkvW8ufJQBasAHaEK.jpeg,300,169
11107,11107,dog,imgs/dog/OIP-kFMA468byqGPakA0l5bJkwHaEK.jpeg,300,169
11108,11108,dog,imgs/dog/OIP-kG1ifk8vQ0wfIQy95AUckAHaOv.jpeg,151,300
11109,11109,dog,imgs/dog/OIP-kgFTJC9ntNQiBkmptVlpJAHaF9.jpeg,300,242
11110,11110,dog,imgs/dog/OIP-KgVoYGUNHiX6px07-L2QRAHaFd.jpeg,300,221
11111,11111,dog,imgs/dog/OIP-kH2EV7hkazCifeTdSexRMAHaE7.jpeg,300,200
11112,11112,dog,imgs/dog/OIP-kHwrWPTSzasMLMuSOd8vAwHaEl.jpeg,300,186
11113,11113,dog,imgs/dog/OIP-KHzcyBnHzRtrXm23PPwJmgHaJf.jpeg,235,300
11114,11114,dog,imgs/dog/OIP-kI6G_FMDCwYqbvOFsLCK7AHaFk.jpeg,300,226
11115,11115,dog,imgs/dog/OIP-ki6Pt74mFzYLh6hrPFLpvAHaEK.jpeg,300,169
11116,11116,dog,imgs/dog/OIP-Ki7pI5S8ITJdCXOeDdwfWwHaHa.jpeg,300,300
11117,11117,dog,imgs/dog/OIP-Kif0nrkxZtcS0Z--sPw46gHaFj.jpeg,300,225
11118,11118,dog,imgs/dog/OIP-KirIX69FgYeZY5FnZecPoQHaLn.jpeg,192,300
11119,11119,dog,imgs/dog/OIP-kiZm9CHvXMhocABqOf0gnAHaFj.jpeg,300,225
11120,11120,dog,imgs/dog/OIP-kjaHIn3jsoexeMbyL07j5wHaE8.jpeg,300,200
11121,11121,dog,imgs/dog/OIP-kJWRVihktneH_MnQAfqGPgHaG_.jpeg,300,283
11122,11122,dog,imgs/dog/OIP-kJxv6lqOMwf5eKBFL8aHvgHaLH.jpeg,200,300
11123,11123,dog,imgs/dog/OIP-KjyxkLpMYhYHy4IxtyS89wHaLH.jpeg,200,300
11124,11124,dog,imgs/dog/OIP-kjzhz566BXVXl6y7iAnqFgHaEp.jpeg,300,188
11125,11125,dog,imgs/dog/OIP-kKA5iF8BiWh02jRmaqgrDgHaKp.jpeg,209,300
11126,11126,dog,imgs/dog/OIP-kkOXywHc1lF4559AOXgjYAHaJ4.jpeg,225,300
11127,11127,dog,imgs/dog/OIP-kkt0glFXDEMtAPtAIPDSNwHaFi.jpeg,300,225
11128,11128,dog,imgs/dog/OIP-klD4wzOZGdJsnRbq4vytSQHaJ3.jpeg,226,300
11129,11129,dog,imgs/dog/OIP-kLQjhpo1FzFOApp2e4n-fAHaJ4.jpeg,225,300
11130,11130,dog,imgs/dog/OIP-Klz80MiPQFzsUkrl6cLK4gHaIF.jpeg,276,300
11131,11131,dog,imgs/dog/OIP-KmdddtAGbMwvCIp4nyb4PAHaFF.jpeg,300,206
11132,11132,dog,imgs/dog/OIP-kMovJRk3WbCIRhEi3XoyLAHaF5.jpeg,300,239
11133,11133,dog,imgs/dog/OIP-kMvwUXr94CXoy1QcN-ONyAHaF6.jpeg,300,240
11134,11134,dog,imgs/dog/OIP-kNBUSN1o2EWWrjm7XG_QHwHaE7.jpeg,300,200
11135,11135,dog,imgs/dog/OIP-KnQIxAg5gFSvo1T9IGIvKgEsDh.jpeg,300,225
11136,11136,dog,imgs/dog/OIP-kosGr0MpQrxeFNaOaEH2nAHaF7.jpeg,300,240
11137,11137,dog,imgs/dog/OIP-kOUsvSvPHlZ4P82RFIP7HwHaFO.jpeg,300,212
11138,11138,dog,imgs/dog/OIP-Kp-_aalfjt6cRjWCRSb5ewAAAA.jpeg,220,300
11139,11139,dog,imgs/dog/OIP-kPmI79wT15eWaZIBeHxoWAHaE9.jpeg,300,201
11140,11140,dog,imgs/dog/OIP-kPMz6LsjexuTo52-VtKEPAEsEs.jpeg,300,300
11141,11141,dog,imgs/dog/OIP-KpXLr2QOZBB2ob4jLqQ_5AHaE8.jpeg,300,200
11142,11142,dog,imgs/dog/OIP-kPxwGokI1MG8wGZXOml6mQHaE8.jpeg,300,200
11143,11143,dog,imgs/dog/OIP-Kq8nABjHu1zoXh4m59e7gwHaHI.jpeg,300,289
11144,11144,dog,imgs/dog/OIP-kQd5l7rux2EKibuZ-Ko0vAHaEi.jpeg,300,184
11145,11145,dog,imgs/dog/OIP-kQKPyJL2kEwLLVMF4-6QfAHaDz.jpeg,300,154
11146,11146,dog,imgs/dog/OIP-kQq9j3-Cc4OFpmJUCZ1SeQHaG2.jpeg,300,278
11147,11147,dog,imgs/dog/OIP-kr0MlYBWoVM03dgAyrxlowHaLJ.jpeg,200,300
11148,11148,dog,imgs/dog/OIP-kR4cu8ZSXwxS51_yl4WJCAHaJ6.jpeg,225,300
11149,11149,dog,imgs/dog/OIP-KR6gIHfu8kjTTefP9XM0uAHaE8.jpeg,300,200
11150,11150,dog,imgs/dog/OIP-ks6BHiPMMxoz7BugDaCXygHaFj.jpeg,300,225
11151,11151,dog,imgs/dog/OIP-KSeI8KFM48rUmxuQzNz45QHaF8.jpeg,300,241
11152,11152,dog,imgs/dog/OIP-ksfm-YdSAIkLXcr0fqcC3AHaHv.jpeg,288,300
11153,11153,dog,imgs/dog/OIP-kslTJUwi_xEKE9-frnl0hQHaF7.jpeg,300,240
11154,11154,dog,imgs/dog/OIP-KSqEAdrgnXPbrbKcjFrWHQHaF7.jpeg,300,240
11155,11155,dog,imgs/dog/OIP-KsSSPpuYb4Y7UF6vQlMYWwHaFj.jpeg,300,225
11156,11156,dog,imgs/dog/OIP-ksvjSId2xodCbUc0Dwp_wAHaE8.jpeg,300,200
11157,11157,dog,imgs/dog/OIP-Ksy0PAu3dP4Bf74hiwZuaAHaFj.jpeg,300,225
11158,11158,dog,imgs/dog/OIP-kt7zDC9WEMvh_X8li0CWCwHaKM.jpeg,219,300
11159,11159,dog,imgs/dog/OIP-kTaSlcQF1fQAyV-pYNcdtgHaFj.jpeg,300,225
11160,11160,dog,imgs/dog/OIP-KtDJwfF__WyaP4bJhegHQQHaJ4.jpeg,225,300
11161,11161,dog,imgs/dog/OIP-KtFNi1VLjmiLisJgE4Y5igHaFj.jpeg,300,225
11162,11162,dog,imgs/dog/OIP-KTJExtpL0yZF7_44zSYxewHaE7.jpeg,300,200
11163,11163,dog,imgs/dog/OIP-KTjjOAWBTjeQSiweR6fbEwHaMW.jpeg,180,300
11164,11164,dog,imgs/dog/OIP-KTnWtlh_K4CpJNb4kI9SwgHaFQ.jpeg,300,213
11165,11165,dog,imgs/dog/OIP-ktq--iOSYwDnhvh3QpgI7QHaE8.jpeg,300,200
11166,11166,dog,imgs/dog/OIP-kUBGk0EyETNUsvPKxxRm1QHaE8.jpeg,300,200
11167,11167,dog,imgs/dog/OIP-kudNdKuHXpgC-h3Z_FLR1wHaJ3.jpeg,226,300
11168,11168,dog,imgs/dog/OIP-kuj1lyixvb0pQlqm66WPKAHaFj.jpeg,300,225
11169,11169,dog,imgs/dog/OIP-kUoCYpDaPmEK7jnELjVOHwHaEK.jpeg,300,169
11170,11170,dog,imgs/dog/OIP-KUS6w9JKzOnW0acuLFprygHaEo.jpeg,300,188
11171,11171,dog,imgs/dog/OIP-KV0UJRSPrDl8LuHtJYa6WgHaF7.jpeg,300,240
11172,11172,dog,imgs/dog/OIP-kVaW35yL4rfVvjA02AwVSgHaJ4.jpeg,225,300
11173,11173,dog,imgs/dog/OIP-kvfYrgHxfh3mOdBBom70mAHaFj.jpeg,300,225
11174,11174,dog,imgs/dog/OIP-kVPQlsToy05P1SUVCrKpUwHaE6.jpeg,300,199
11175,11175,dog,imgs/dog/OIP-kvXs-SjZG1iLR0wsQ1x2HAHaJ4.jpeg,225,300
11176,11176,dog,imgs/dog/OIP-KWIsAyRSv50eIo_P4PNVYgHaF5.jpeg,300,239
11177,11177,dog,imgs/dog/OIP-KwV4lCETizsoK7BuSVfrhQHaEK.jpeg,300,169
11178,11178,dog,imgs/dog/OIP-KWW7fvXe6eBce-zBgZPrLwHaHa.jpeg,300,300
11179,11179,dog,imgs/dog/OIP-KXMVuPfPtTo-Tca2ZJTSLQHaE8.jpeg,300,200
11180,11180,dog,imgs/dog/OIP-Kxp8-8QMa_qVoCy1OUUH4QHaJ6.jpeg,225,300
11181,11181,dog,imgs/dog/OIP-kXs18N80t2MH-NsI1ACT-gHaLH.jpeg,200,300
11182,11182,dog,imgs/dog/OIP-KxY6V3MKqTIKP-_tPMBQ8wHaGG.jpeg,300,247
11183,11183,dog,imgs/dog/OIP-kX_HywMflQUK80KbgLa9eAHaHa.jpeg,300,300
11184,11184,dog,imgs/dog/OIP-kyChHEhOHeBsUNvRQSaJPwHaGQ.jpeg,300,254
11185,11185,dog,imgs/dog/OIP-kYtuyke9vinMsXqLhu9YgQHaC8.jpeg,300,119
11186,11186,dog,imgs/dog/OIP-KyvyuTrW5wl3XPi47MAQcgHaE8.jpeg,300,200
11187,11187,dog,imgs/dog/OIP-KZ11aK7QlDH_h2iLO61diAHaEL.jpeg,300,169
11188,11188,dog,imgs/dog/OIP-KzC5zWYvUbI5HSRpsxPY-AHaE8.jpeg,300,200
11189,11189,dog,imgs/dog/OIP-kZThsfpX-cDmTZaVwsKafAHaKR.jpeg,217,300
11190,11190,dog,imgs/dog/OIP-KZwz9VJwF35CCWHqHhbO7wHaEQ.jpeg,300,173
11191,11191,dog,imgs/dog/OIP-k_7tA2x8LQD6V1iS-dF1lwHaEN.jpeg,300,171
11192,11192,dog,imgs/dog/OIP-K_CtVqE7UGMErnVZhMQoHgHaFD.jpeg,300,205
11193,11193,dog,imgs/dog/OIP-k_fkTq59bFjfdo2jKCYKUgHaGa.jpeg,300,260
11194,11194,dog,imgs/dog/OIP-k_qEfLRb7h-zw7X8uUPVZAHaFj.jpeg,300,225
11195,11195,dog,imgs/dog/OIP-k_SVYF87ocjf_d0agq36awHaHg.jpeg,297,300
11196,11196,dog,imgs/dog/OIP-K__n5CLjRI-lRHFtUQEFIwHaE6.jpeg,300,199
11197,11197,dog,imgs/dog/OIP-L-4QV_FTLWR5OT7TJ6gjWAHaFj.jpeg,300,225
11198,11198,dog,imgs/dog/OIP-L-ygmvtQbfsac_7jLFyAagHaHh.jpeg,296,300
11199,11199,dog,imgs/dog/OIP-L0kYR20_fQoUN1IO-c1PMAHaF7.jpeg,300,240
11200,11200,dog,imgs/dog/OIP-L0zqa21CS3rrg_xwkhSQWQHaFj.jpeg,300,225
11201,11201,dog,imgs/dog/OIP-l2C3MV3SYBRhfrZkzYMJAQHaKr.jpeg,209,300
11202,11202,dog,imgs/dog/OIP-l32J3C4BUsAaXaphBY-D7wHaLb.jpeg,195,300
11203,11203,dog,imgs/dog/OIP-l36_OXOb2Bvqziqn-bEgygHaJ4.jpeg,225,300
11204,11204,dog,imgs/dog/OIP-L3OEU1xZ4MK_hZS1OdvfCQHaF7.jpeg,300,240
11205,11205,dog,imgs/dog/OIP-L3TRIOoPlmb3isOmx9DYDwHaEK.jpeg,300,169
11206,11206,dog,imgs/dog/OIP-L3uhY0AO6ZauTN13v1qTTwHaE6.jpeg,300,199
11207,11207,dog,imgs/dog/OIP-L4Z7YhuuuEjlRlRaxWeJKwHaGC.jpeg,300,245
11208,11208,dog,imgs/dog/OIP-L5BqWGTHl_t__zNXMjHyPAHaFj.jpeg,300,225
11209,11209,dog,imgs/dog/OIP-l5Bwpe1u1AunfD8qU1gVIQHaGS.jpeg,300,255
11210,11210,dog,imgs/dog/OIP-L5TNaPEq7eYUVK9E0W69ZAHaE7.jpeg,300,200
11211,11211,dog,imgs/dog/OIP-L60TcNXJSxcpo6z4VimtpAHaFj.jpeg,300,225
11212,11212,dog,imgs/dog/OIP-L6XCVwUbTYe68Zu9U0lJlAHaFj.jpeg,300,225
11213,11213,dog,imgs/dog/OIP-l8Bv5FP_AwlJpq_jJS498gHaFj.jpeg,300,225
11214,11214,dog,imgs/dog/OIP-L8hRqnEsiLCj9-JLMlK9dQHaE7.jpeg,300,200
11215,11215,dog,imgs/dog/OIP-L8sE0i1kKISofpP_lFAyygHaFj.jpeg,300,225
11216,11216,dog,imgs/dog/OIP-l8uU5raxuYT43ViucJyfuAHaK-.jpeg,203,300
11217,11217,dog,imgs/dog/OIP-l9edInlfXSh3nYuDvdGjdQHaFb.jpeg,300,220
11218,11218,dog,imgs/dog/OIP-l9_3V-J0E9GecNAWrxemTwHaEo.jpeg,300,188
11219,11219,dog,imgs/dog/OIP-l9_hVJRMgGxEU6Hbnmas6wHaE7.jpeg,300,200
11220,11220,dog,imgs/dog/OIP-LASkiOTkE7GgyBkjRz8gkQHaFj.jpeg,300,225
11221,11221,dog,imgs/dog/OIP-lasVB90p7cONTE29jI7q_QHaE8.jpeg,300,200
11222,11222,dog,imgs/dog/OIP-LB4grxW5dTsSEfrgKDl96wAAAA.jpeg,300,296
11223,11223,dog,imgs/dog/OIP-LbH_d2FHBnLlpO3L0G-ogwHaFJ.jpeg,300,209
11224,11224,dog,imgs/dog/OIP-LBk61xKG1utMLyGyu0rnnQHaE7.jpeg,300,200
11225,11225,dog,imgs/dog/OIP-LblW-kj_Lj5MPHtws8DfOwHaJ4.jpeg,225,300
11226,11226,dog,imgs/dog/OIP-lBMeoZtVPBpWuDPb0_3qVwHaLi.jpeg,193,300
11227,11227,dog,imgs/dog/OIP-lc-XI7zZDOVDnl1DdknHsAHaHa.jpeg,300,300
11228,11228,dog,imgs/dog/OIP-lCkJB9fn82PQ5Vcv4SLAPgHaJ4.jpeg,225,300
11229,11229,dog,imgs/dog/OIP-lcrEGd7DDvuGE37URIXssQHaHa.jpeg,300,300
11230,11230,dog,imgs/dog/OIP-LcvHVyV7wcTRHuHPJspR6wHaFJ.jpeg,300,209
11231,11231,dog,imgs/dog/OIP-LD6SwJA79HTRdaVR29DYkwHaEw.jpeg,300,193
11232,11232,dog,imgs/dog/OIP-lDaPepJHdHQyF-gpJma1oQHaFj.jpeg,300,225
11233,11233,dog,imgs/dog/OIP-lDbNlDMUxG55z7SocbFgrgHaGZ.jpeg,300,259
11234,11234,dog,imgs/dog/OIP-Ldpovfak0bd9XlMv4PB4sQHaGO.jpeg,300,252
11235,11235,dog,imgs/dog/OIP-LDpU3ML5tsQpho-ftN-kswHaFj.jpeg,300,225
11236,11236,dog,imgs/dog/OIP-LdYrDU0rNnJn4I-3Z0KRtAHaG-.jpeg,300,283
11237,11237,dog,imgs/dog/OIP-Leaqmziyg_pY64TkKjY-7wHaE8.jpeg,300,200
11238,11238,dog,imgs/dog/OIP-LECVBSO10-zO4KFp8D_TbwHaHA.jpeg,300,284
11239,11239,dog,imgs/dog/OIP-LEeep37xk30g6vgWxHZmQwHaE8.jpeg,300,200
11240,11240,dog,imgs/dog/OIP-lEEUajFQFdMR3xULjr6OswHaJ7.jpeg,224,300
11241,11241,dog,imgs/dog/OIP-LeTDbxfES1mEHp-pnXOr1AHaFj.jpeg,300,225
11242,11242,dog,imgs/dog/OIP-LFjP0jy6sE0AAFnlk0UjLAHaFj.jpeg,300,225
11243,11243,dog,imgs/dog/OIP-LFornOYCb6bNeALkJBecYAHaE6.jpeg,300,199
11244,11244,dog,imgs/dog/OIP-LfZfJMcoa7vKgpxeD43H4gHaGJ.jpeg,300,249
11245,11245,dog,imgs/dog/OIP-lG4DOViEtsjJ9kok_Kl9hQHaFj.jpeg,300,225
11246,11246,dog,imgs/dog/OIP-LGAHNZns7AQN-UVY_SpCEQHaE7.jpeg,300,200
11247,11247,dog,imgs/dog/OIP-LgbZBRDDbmMm4J5fubMBrAHaE7.jpeg,300,200
11248,11248,dog,imgs/dog/OIP-lgCUNH50tlcWac8wA0NPDwHaHa.jpeg,300,300
11249,11249,dog,imgs/dog/OIP-LGgdIq_mrHL-YB7oy4fxVQHaE7.jpeg,300,200
11250,11250,dog,imgs/dog/OIP-lgjttm9NkqZTQcMkvMIxSAHaHa.jpeg,300,300
11251,11251,dog,imgs/dog/OIP-lGunzoJytK7ZdYe6rkmdyAHaFj.jpeg,300,225
11252,11252,dog,imgs/dog/OIP-lH5jil9gcR4ZuayTnj-iqgHaFj.jpeg,300,225
11253,11253,dog,imgs/dog/OIP-LHpyTsAjXefx1URNEq-MIgHaHi.jpeg,296,300
11254,11254,dog,imgs/dog/OIP-lI-m31mdFBpXzHTNM14AhwHaG8.jpeg,300,282
11255,11255,dog,imgs/dog/OIP-lIfDQQMKTkfRPCh6jxUtnQHaE8.jpeg,300,200
11256,11256,dog,imgs/dog/OIP-liKGrDsZ-gHaKjyZ_oW-IAHaE7.jpeg,300,200
11257,11257,dog,imgs/dog/OIP-lIXeMfctBCxgYwLkftJaBwAAAA.jpeg,191,300
11258,11258,dog,imgs/dog/OIP-ljJTAd_9URlFLPL-bS10jgHaF7.jpeg,300,240
11259,11259,dog,imgs/dog/OIP-ljMiG4PbPeitFKNLEtEmwgHaJ4.jpeg,225,300
11260,11260,dog,imgs/dog/OIP-LJnj5QilOcEEyGagppYfGwHaDT.jpeg,300,134
11261,11261,dog,imgs/dog/OIP-Lk-SIQJp0I1doH1K7W0_zAHaFD.jpeg,300,205
11262,11262,dog,imgs/dog/OIP-lk98YJUXV9bFJJIOMLnLOgHaFj.jpeg,300,225
11263,11263,dog,imgs/dog/OIP-lkBb0dSX7zipklwIJG2WrgHaKq.jpeg,209,300
11264,11264,dog,imgs/dog/OIP-LL2vOOzzx2gf-b8yIQCtGQAAAA.jpeg,300,300
11265,11265,dog,imgs/dog/OIP-lL81t0KAs_6jwbVkpndrvgAAAA.jpeg,229,300
11266,11266,dog,imgs/dog/OIP-lleFsPXRPofaWyWbTBo1kAHaFj.jpeg,300,225
11267,11267,dog,imgs/dog/OIP-LlFc0GIe4oSp8vF5LjW5fgHaFj.jpeg,300,225
11268,11268,dog,imgs/dog/OIP-llRqSN0bQbt6Sak1X8wXhQHaFj.jpeg,300,225
11269,11269,dog,imgs/dog/OIP-LLS-i8IORyQWzcyyXPrTAgHaE7.jpeg,300,200
11270,11270,dog,imgs/dog/OIP-LLwSvYMKnPjNR3KZR1kbuAHaF7.jpeg,300,240
11271,11271,dog,imgs/dog/OIP-lLy7HWPwyglUG7aCpuPimAHaHu.jpeg,288,300
11272,11272,dog,imgs/dog/OIP-lMHY8YHkxgJHe5aDnvoMxAHaFi.jpeg,300,225
11273,11273,dog,imgs/dog/OIP-LML_K5I-qshXDXP2pk8P3AHaE9.jpeg,300,201
11274,11274,dog,imgs/dog/OIP-lmxqQ6Q3Hjjf8bNL4hZJGQHaJ1.jpeg,227,300
11275,11275,dog,imgs/dog/OIP-lN8A3itj4bWNnca4KbwyTAHaJ4.jpeg,225,300
11276,11276,dog,imgs/dog/OIP-LNf1JHIE-ZqOEEMEdc7EzgHaEX.jpeg,300,177
11277,11277,dog,imgs/dog/OIP-LNXGxSQiUQkB5hFq8wn-GgHaMb.jpeg,179,300
11278,11278,dog,imgs/dog/OIP-LNy0alwURkr3hsq5PDC1HwHaFc.jpeg,300,221
11279,11279,dog,imgs/dog/OIP-lo9xJy4KZGukwCXg5P3vXwHaJ3.jpeg,226,300
11280,11280,dog,imgs/dog/OIP-LONJSF9DFur8Vl3IN_1TsgHaHb.jpeg,300,300
11281,11281,dog,imgs/dog/OIP-LoQR9oSYFGiVpy3Mo-Ka4QHaFj.jpeg,300,225
11282,11282,dog,imgs/dog/OIP-lP96k4UUsSA8yn3wwn45FgHaEk.jpeg,300,185
